datetime,PM2.5,NO2,CO,u10,v10,t2m,ws10,wd10,rh,sp,tp,ssrd,strd,ws100,wd100,blh,O3
2022/3/25 3:00,15.4,5.8,0.33999997,-1.5867105,5.1406446,24.271492,5.380993,162.84177,94.57899,1004.6634,0.000997447,0,1454625.5,6.128988,127.87679,509.97357,20.4
2022/3/25 4:00,16.4,5,0.33999997,-1.4214833,5.1812277,24.284935,5.3738837,164.65393,94.434494,1004.23456,0.001658686,0,1466073,6.7714386,136.41293,496.65863,21.6
2022/3/25 5:00,17.6,6,0.33999997,-1.263301,5.376303,24.355377,5.5241585,166.76778,93.976875,1004.3461,0,0,1464069,7.760202,141.91159,507.7474,17
2022/3/25 6:00,18.2,6.2,0.33999997,-1.309864,5.578044,24.465294,5.7325406,166.76282,93.17668,1004.51245,0.001329929,0,1469651,8.618731,144.35464,456.41412,16.4
2022/3/25 7:00,19,6.4,0.38,-1.4847782,5.841052,24.644272,6.029531,165.71135,91.91762,1005.0901,0,12812.5,1476807,8.726824,147.58167,461.83014,17.2
2022/3/25 8:00,17.8,8.6,0.38,-1.4044521,5.933953,25.293602,6.0998726,166.647,88.56271,1005.4546,0.000189058,402076.75,1457651,8.467929,151.2884,506.80548,14
2022/3/25 9:00,16.4,5.8,0.38,-0.77241343,6.8205156,26.521133,6.8672915,173.43979,82.56279,1006.02155,0,1148339.2,1472018,8.309873,155.35483,594.2732,17
2022/3/25 10:00,15.6,7,0.38,-0.02039238,6.9845,27.7957,6.98728,179.74477,76.599976,1006.1638,0,1736986.8,1513638,8.347106,161.44006,675.9824,20.4
2022/3/25 11:00,14.6,4.8,0.34,0.6638883,6.9356365,28.992943,6.970648,185.3848,71.21068,1005.9186,0.00033807,2380755,1529362.5,8.354433,165.48904,753.45325,30.2
2022/3/25 12:00,14.4,3.4,0.34,0.9672832,6.809771,29.887558,6.881182,188.01382,67.452126,1005.1788,0.009462237,2628142.2,1544378,8.39502,167.0252,803.56647,36.8
2022/3/25 13:00,14,3.2,0.32,0.7322445,6.672265,30.314568,6.7140684,186.2094,66.30797,1004.4127,0.011149794,2741609.2,1558119,8.631372,168.9707,765.9335,37.6
2022/3/25 14:00,12.4,3,0.32,0.84740317,6.2133145,30.581299,6.2747045,187.87636,66.12863,1003.53284,0.01014024,3065322,1549903.2,8.036614,168.54391,773.7682,36
2022/3/25 15:00,11.4,5.2,0.32,2.9626486,3.9427357,29.701996,4.9587884,217.36916,69.61079,1003.2549,0.32407883,2454605,1573135.2,8.662016,166.96513,472.1053,35.6
2022/3/25 16:00,12.2,8.4,0.32,1.778731,3.143921,29.161736,3.6123986,209.55067,72.21828,1002.78864,0.042579137,1107646,1582767.5,8.647978,167.41805,424.68945,37.8
2022/3/25 17:00,15.6,14.6,0.4,0.40493518,3.4057584,29.34378,3.4325376,186.61646,70.93848,1002.48444,0.004392117,833667,1582060.5,8.616084,173.81812,460.13882,44.4
2022/3/25 18:00,18.6,24,0.4,-0.5170527,4.262262,29.150871,4.295129,172.96278,71.34273,1002.167,0,527288,1556419,8.617932,181.02103,376.58853,43.2
2022/3/25 19:00,20.4,23.6,0.42000002,-0.5505124,5.4171853,28.512108,5.445807,174.1329,73.21375,1002.8368,0,113358.5,1520437.5,8.709232,186.24084,335.5306,49.6
2022/3/25 20:00,22.4,17.6,0.35999998,-0.14016974,6.029376,27.844818,6.0328803,178.58852,75.299995,1003.5766,0,0,1510238,8.319276,191.473,405.40204,34.4
2022/3/25 21:00,16.2,9.6,0.34,0.047861196,5.947128,27.256058,5.9502125,180.38713,77.25455,1004.34705,0,0,1497631.5,7.6891313,195.78915,412.72305,20
2022/3/25 22:00,12.8,7.6,0.3,0.16496998,5.578739,26.769333,5.5839424,181.6261,79.26214,1005.41516,0.00135228,0,1483039,7.3094254,202.1044,384.8731,20.2
2022/3/25 23:00,12,7.8,0.3,0.23681584,5.2723885,26.353493,5.2819076,182.47614,81.1758,1005.47876,0,0,1474963.5,7.0471888,215.22783,361.2186,22.4
2022/3/26 0:00,11.4,8.8,0.3,0.16455941,5.1543245,26.065582,5.1615767,181.73335,82.64708,1005.2642,0,0,1477941,5.7792983,198.78465,341.65277,19.4
2022/3/26 1:00,10,7.6,0.3,0.1453663,5.3987656,25.842064,5.40465,181.46156,83.76938,1004.66656,0,0,1469722.5,5.953901,187.779,345.29193,19.8
2022/3/26 2:00,9.4,6.6,0.3,0.31995177,5.587565,25.729729,5.6002464,183.20255,84.05559,1004.2114,0,0,1468731.5,5.2700143,183.24239,343.96484,20
2022/3/26 3:00,9.8,5.8,0.32,0.021278217,5.29618,25.730614,5.2993975,180.13852,82.8917,1003.58093,0,0,1482616,6.6914306,177.51897,341.75992,19.2
2022/3/26 4:00,8.6,5.2,0.32,-0.014131539,5.178628,25.695038,5.18178,179.73798,82.61319,1003.51965,0,0,1476946.5,8.012853,179.17563,342.91595,20.6
2022/3/26 5:00,8.8,5.4,0.32,-0.044512108,5.1663485,25.736786,5.170501,179.3827,82.04261,1003.8196,0.00371784,0,1502163,8.322284,181.21626,342.95874,20.4
2022/3/26 6:00,9.6,7.4,0.32,-0.16285254,5.0752745,25.62033,5.0831995,178.00945,82.57354,1004.47186,0.020951033,0,1476807.5,8.196573,180.27344,280.96503,21.4
2022/3/26 7:00,9.6,12.2,0.32,-0.108762845,5.2117577,25.519463,5.216004,178.68341,83.69306,1005.4699,0.09935349,14640.5,1482046.5,8.306386,181.4436,275.6775,15.8
2022/3/26 8:00,10.4,12.2,0.33999997,-0.2946269,5.159679,25.818825,5.171764,176.60365,84.15894,1006.0193,0.15558955,365187,1493339,8.33402,182.13518,298.17596,17.2
2022/3/26 9:00,10.6,9,0.32,-0.3084045,5.357584,26.440285,5.377164,176.53938,83.32113,1006.7797,0.18886757,928324.5,1485519.5,8.58509,182.33035,331.18497,22
2022/3/26 10:00,11.4,6.6,0.32,-0.13460988,5.3038335,27.61583,5.3065825,178.49821,79.02752,1007.1307,0,1509192.5,1510863,8.507446,182.9622,379.54272,33
2022/3/26 11:00,11.4,5.8,0.34,0.18896708,5.0850186,28.599686,5.088597,182.1169,75.72786,1006.88806,0.069906004,1945092.2,1535453.8,8.451965,183.02673,454.74448,43
2022/3/26 12:00,12,4.8,0.38,0.17991328,4.815528,29.33545,4.8194165,182.10704,73.662384,1006.4353,0.10056235,2381990.5,1548815,8.376297,182.83992,514.3834,58
2022/3/26 13:00,14,8.2,0.38,0.7525697,3.8775392,30.04367,3.9501905,191.01044,71.305405,1005.51245,0.018807128,2448046.5,1552653,8.2548065,183.06418,553.5363,55.4
2022/3/26 14:00,16.8,10.6,0.38,1.2398049,3.126754,30.414856,3.3652968,201.72768,70.59427,1004.5636,0.1361277,2764469.8,1558623.2,7.2161927,180.36926,596.8848,70.8
2022/3/26 15:00,19,11,0.38,2.5985723,1.0374961,30.914146,2.8479733,248.1142,65.728584,1003.72516,0.13899244,2801598.5,1560329.2,7.4911013,181.48105,474.56708,86
2022/3/26 16:00,20,9.6,0.38,2.2991061,0.5423029,30.518524,2.4471202,256.24738,66.67621,1003.3807,0.17169398,2068337.8,1566440.5,7.5348945,184.38748,308.66522,92.4
2022/3/26 17:00,22.4,8,0.38,1.5435028,0.5459928,30.207497,1.8124977,251.5404,67.27402,1003.333,0.024119392,1362784.2,1544124.5,6.902829,186.84126,282.6132,98
2022/3/26 18:00,20.6,12.4,0.35999998,0.9221326,-0.119553864,29.778679,1.2541753,273.95026,69.2728,1003.32434,0,751769,1540286.8,6.5499277,189.35571,86.50669,89.2
2022/3/26 19:00,17.8,16,0.35999998,0.024324775,-0.7841166,29.074852,1.0904646,303.35352,72.76216,1004.07825,0,136323,1521949.5,5.8916926,193.34094,64.20093,73.2
2022/3/26 20:00,18.4,15.4,0.38,-0.6613081,-1.2929628,27.94284,1.6092138,38.568073,79.7094,1004.882,0,0,1506171.5,5.2360563,203.76035,60.49751,67
2022/3/26 21:00,16.2,14.2,0.38,-1.1053407,-1.6390814,27.041985,2.0463736,39.26728,83.74307,1005.66406,0,0,1499491.5,4.7695727,223.65344,60.475975,64.8
2022/3/26 22:00,14.8,23,0.4,-1.401756,-2.298847,26.388596,2.699111,32.304955,86.83742,1006.5696,0,0,1497925.5,4.696427,239.14713,75.99585,46.8
2022/3/26 23:00,14.8,33,0.44,-1.3577662,-3.033765,25.968239,3.3240495,24.040798,88.66704,1006.88153,0,0,1501623.5,4.6657457,252.69614,87.14883,33.2
2022/3/27 0:00,15.8,37.2,0.42000002,-1.2664403,-3.5191183,25.480553,3.7418728,19.76736,90.34837,1006.89246,0.001226552,0,1485276,4.449712,258.69528,100.99902,30.4
2022/3/27 1:00,15.4,23.8,0.38,-1.2403612,-3.66315,25.021362,3.8685021,18.743587,91.529366,1006.7711,0.001635402,0,1473193.5,4.0485926,258.60754,141.62886,37.2
2022/3/27 2:00,15.2,13.8,0.38,-1.3885689,-3.6299405,24.730995,3.889687,21.023228,92.14586,1006.4006,0.006131828,0,1489399,3.1573348,286.2631,201.95288,43.2
2022/3/27 3:00,13.8,12,0.38,-2.4220862,-3.3295772,24.686821,4.12073,36.028355,94.05871,1005.85034,0.001635402,0,1481154.5,2.4772968,302.3046,236.16069,45.8
2022/3/27 4:00,15.8,10.4,0.4,-2.8232112,-3.0615628,24.405853,4.167004,42.729095,94.88558,1005.76794,0.005723909,0,1454573,2.1600132,340.60834,239.0293,42.6
2022/3/27 5:00,19.4,11.4,0.42,-3.7037978,-3.2803776,24.099525,4.9479938,48.50176,95.71759,1006.10815,0.00654161,0,1466796,2.192076,18.13479,259.1729,40.2
2022/3/27 6:00,22,14,0.45999998,-4.797641,-3.439784,23.682297,5.9035006,54.37727,96.11075,1006.69305,0.010627322,0,1490251.5,3.061625,36.26303,264.8456,38
2022/3/27 7:00,22,13.8,0.44,-5.464871,-3.237574,23.294518,6.3524566,59.38092,95.38493,1007.56836,0.00735838,11305.5,1505889.5,3.771045,35.961594,285.24628,36.6
2022/3/27 8:00,28.2,12.4,0.44,-5.780862,-3.0648725,23.334648,6.5447702,62.095684,92.60513,1008.46893,0.005176291,276827.5,1518549,4.3477855,32.05423,305.38995,33.6
2022/3/27 9:00,25.8,10.2,0.42,-6.0894485,-3.1048145,23.755173,6.837592,62.99768,89.06587,1009.19794,0.003047288,776280.5,1514737,5.4658175,31.817245,332.14835,34.2
2022/3/27 10:00,17.2,8.4,0.45999998,-5.8885245,-3.0992143,24.351547,6.6557865,62.266804,85.18381,1009.6811,0.026135705,1514956.8,1501227.5,6.473184,31.99527,396.58237,32.4
2022/3/27 11:00,24.8,9.6,0.54,-5.70494,-3.1150646,24.794548,6.50175,61.366573,82.666084,1009.7716,0.010018237,2010673.5,1509258.2,6.808984,36.91924,436.86993,34
2022/3/27 12:00,24.8,8.8,0.62,-5.5384007,-3.2485223,25.06334,6.4216356,59.603546,80.834274,1009.5021,0.011761673,2317675.5,1507107.2,6.6160307,44.309574,437.46918,42
2022/3/27 13:00,20.4,6,0.64,-5.18387,-3.632728,25.01538,6.3339143,54.948402,80.444664,1009.0059,0.1637796,2448500,1535642.8,7.0214524,49.117226,468.6159,55.2
2022/3/27 14:00,16.6,5.6,0.64,-4.946307,-4.004994,24.194115,6.3720293,50.957924,83.12245,1008.208,0.47043803,1609199.2,1517288.2,7.777292,54.76751,515.77484,73
2022/3/27 15:00,18.4,6.2,0.65999997,-4.462855,-5.0599756,24.193848,6.7581754,41.43175,84.02857,1007.32153,0.4438637,999410.5,1565899.8,8.72299,61.03893,504.7291,77
2022/3/27 16:00,21.4,8.6,0.65999997,-4.5703216,-5.496487,23.695557,7.158984,39.784637,83.28892,1006.86206,0.08711964,599077.25,1556435.8,8.195066,66.253235,536.96747,75.6
2022/3/27 17:00,23.6,9.2,0.65999997,-3.9620633,-5.831135,23.385323,7.0588794,34.27545,82.54689,1006.96564,0.19383615,386317,1550126.8,7.9234567,67.906105,593.39557,74.4
2022/3/27 18:00,27.6,12.6,0.71999997,-2.8756428,-6.476022,22.972656,7.088893,24.03899,81.62691,1007.42285,0.30708873,189169.75,1541952.2,7.6763544,67.87882,577.8756,71.4
2022/3/27 19:00,32.6,12.4,0.82,-2.2560208,-6.564782,22.143547,6.942773,19.032707,82.062996,1008.4754,0.37199447,41481,1528186,7.3152657,64.77159,532.83606,64
2022/3/27 20:00,34.2,12.8,0.82,-2.2858999,-6.2456675,21.48024,6.651496,20.154438,83.56267,1009.5711,0.22084452,0,1517145,7.275308,56.849377,469.96454,52.8
2022/3/27 21:00,36.6,12.8,0.8,-2.919433,-5.9959755,21.311447,6.6695867,25.910583,84.63436,1010.3174,0.13503246,0,1507394.5,7.7861047,53.13203,438.45392,44.2
2022/3/27 22:00,31.8,12.6,0.76,-3.416502,-5.486871,21.495697,6.469621,31.698303,85.673,1010.77466,0.1041051,0,1502805,8.59906,46.442486,455.70776,37.8
2022/3/27 23:00,22.6,12,0.76,-3.9298332,-4.9655085,21.802406,6.344348,37.975544,85.83981,1011.5683,0.23434776,0,1499076.5,8.400202,44.22962,516.096,35.2
2022/3/28 0:00,16.8,9.8,0.78000003,-4.1154747,-4.934654,21.746315,6.430071,39.626022,86.40664,1011.5941,0.183817,0,1498360,8.789045,41.05431,586.3528,30.8
2022/3/28 1:00,13,10,0.78,-3.7919977,-5.0431743,21.516281,6.3120794,36.804268,87.01725,1011.29004,0.1411317,0,1498216,8.431906,37.46178,611.3558,29.4
2022/3/28 2:00,10.8,8.2,0.74,-3.7667227,-5.0199275,21.24424,6.2760506,36.864346,87.38544,1010.8221,0.29750726,0,1499794.5,7.5746374,30.43584,626.1691,28
2022/3/28 3:00,8.2,6.8,0.7,-3.3517478,-4.5175858,20.93509,5.6305423,36.43857,90.7796,1010.6818,0.087553635,0,1494344.5,7.848792,18.91895,633.5331,31.6
2022/3/28 4:00,10.4,7,0.7,-3.1528807,-4.9568443,20.876015,5.8833065,32.280018,90.50602,1010.6775,0.2029855,0,1496350.5,8.016145,16.088367,636.25165,34.2
2022/3/28 5:00,10.8,7.6,0.74,-2.7373178,-5.54858,20.565765,6.201642,26.025852,90.79114,1011.1067,0.45998114,0,1487749,7.67475,15.325491,608.48724,26.4
2022/3/28 6:00,7,7.4,0.68,-2.2975576,-5.9029884,20.190773,6.350293,21.020916,90.04171,1011.47766,0.37417188,0,1485884,7.691985,19.613377,555.71967,24.6
2022/3/28 7:00,9,8.8,0.68,-2.4693866,-5.9049964,19.851006,6.40771,22.535793,87.51701,1012.0342,0.13938826,3760.75,1477711,7.388864,23.890316,549.8329,29.4
2022/3/28 8:00,8.8,11.2,0.76,-2.918019,-5.7516117,19.915604,6.456665,26.7285,85.68276,1012.61255,0.036126003,90712.25,1473953,6.767717,28.439465,569.63416,26.4
2022/3/28 9:00,5.2,9.8,0.72,-4.0053606,-5.5462227,20.240242,6.8431764,35.765385,83.626236,1013.1329,0.114277005,279942.75,1470145.5,6.3359337,28.317709,594.7655,22.8
2022/3/28 10:00,3.6,9.8,0.71999997,-4.9000945,-5.0959816,20.908577,7.0701027,43.8956,80.78884,1013.56824,0.053831376,813220.75,1457359.2,6.4194627,30.715866,593.30994,27.8
2022/3/28 11:00,4.6,13,0.775,-5.1470966,-4.84593,21.48433,7.071502,46.774246,78.751625,1013.3027,0.021090731,1403037,1451187.2,6.901174,35.706524,605.8757,23.8
2022/3/28 12:00,5.2,12.4,0.775,-5.4446683,-5.017057,21.758049,7.4068,47.37728,78.2302,1012.7454,0.013538636,1693989.8,1485343.8,6.924993,32.093742,610.157,27.8
2022/3/28 13:00,5.6,7.6,0.7,-5.5791655,-4.7482495,21.645836,7.3290424,49.613533,79.199135,1011.9922,0.001259148,1331360.2,1498402.5,7.2010393,24.537899,617.0499,40.2
2022/3/28 14:00,6,6.2,0.74,-5.6566124,-4.296801,21.665993,7.1062617,52.78732,78.50669,1010.96466,0.005667098,1297872.5,1495102,7.908255,15.656122,615.4872,48.6
2022/3/28 15:00,6.8,7,0.66,-4.790457,-4.204135,21.01371,6.3779726,48.739967,83.21255,1011.02997,0.74200237,778585.9,1481038,7.635194,25.385141,608.9795,56.4
2022/3/28 16:00,8.2,7.2,0.66,-5.1019454,-3.5868526,20.884628,6.2440987,54.893227,84.37057,1010.7383,0.7863929,747621.4,1485774.2,7.6467423,36.097958,617.0499,58.2
2022/3/28 17:00,9.2,8.8,0.66,-5.4634724,-3.361314,20.991646,6.4190016,58.39467,81.92825,1010.4814,0.10860991,485914.25,1486347.5,7.1429763,39.47397,650.05914,58
2022/3/28 18:00,8.8,8.8,0.66,-5.803008,-3.0887923,21.09433,6.5761046,61.96515,80.69004,1010.4706,0.03210921,213540.5,1486347.8,6.707101,46.44662,604.8268,59.6
2022/3/28 19:00,11.4,8.6,0.66,-6.1545477,-2.6039176,21.23185,6.684146,67.07758,81.02369,1010.4901,0.0692578,37616,1486060.8,6.647605,46.396477,635.35254,55.6
2022/3/28 20:00,11,7,0.66,-6.7031593,-2.203074,21.418152,7.056884,71.8244,80.94436,1010.8297,0.04627742,0,1490509,7.144779,51.641582,692.7653,53.6
2022/3/28 21:00,12.4,7.8,0.66,-6.9799085,-1.8580348,21.704124,7.2250166,75.11119,80.09912,1011.6373,0.09349827,0,1497542.5,7.3587494,52.252514,705.3739,55.4
2022/3/28 22:00,11.2,7.2,0.68,-6.7326937,-1.6242325,21.988174,6.9278865,76.46225,80.458466,1012.13367,0.14134961,0,1499695,7.5190215,52.38197,724.169,52
2022/3/28 23:00,10,8.4,0.66,-6.7904863,-1.218375,22.262688,6.902247,79.83506,80.709625,1012.2708,0.08751545,0,1507587.5,7.5704336,51.672707,735.83563,46.8
2022/3/29 0:00,9,7.6,0.64,-6.992869,-0.809639,22.432373,7.040453,83.410805,80.53299,1012.027,0.15520212,0,1500412.5,7.4277024,55.112682,724.59705,48.6
2022/3/29 1:00,8.4,7.2,0.64,-6.684249,-0.9700878,22.426102,6.7551937,81.75319,82.80472,1011.6373,0.40138143,0,1495531.5,7.3137155,58.20233,703.76843,49.4
2022/3/29 2:00,7,5.6,0.6,-6.778482,-1.3864378,22.490654,6.919076,78.45298,83.29194,1011.1018,0.4256209,0,1508736,6.7807136,61.775513,702.5269,56.2
2022/3/29 3:00,7.6,3.8,0.54,-7.1011257,-1.3326762,22.02684,7.22599,79.39323,83.31105,1011.2543,0.037775375,0,1504287,7.1909995,68.83119,692.8723,66.2
2022/3/29 4:00,8.8,3.4,0.5,-7.193446,-1.5168024,22.126793,7.353095,78.113785,83.607574,1010.83185,0.074611045,0,1506869.5,7.6957335,68.56637,697.7318,70.6
2022/3/29 5:00,7.6,3.6,0.48000002,-6.709746,-1.7844028,22.110443,6.9437,75.137024,85.75372,1010.74695,0.5376916,0,1507731,8.424103,71.98626,681.8907,75.8
2022/3/29 6:00,8,4,0.44,-7.002324,-1.8286006,22.169273,7.2375717,75.38946,86.10474,1011.0409,0.4454544,0,1517491,8.807674,71.94655,641.66754,79.8
2022/3/29 7:00,9.2,4.2,0.44,-7.583869,-1.2614585,22.326157,7.6888676,80.57764,86.07015,1011.19977,0.08814782,7568.75,1510458,8.829815,72.32692,650.9581,78.4
2022/3/29 8:00,9.6,5.8,0.45999998,-8.217799,-0.32451746,22.619858,8.224753,87.74869,85.0121,1011.11365,0.046337955,197584.25,1499077,8.542253,74.6403,651.27924,76
2022/3/29 9:00,9,5,0.44,-8.638113,0.041155424,23.382713,8.638214,90.27384,81.60675,1011.2838,0.013684854,935602.5,1458740,8.754761,76.716286,673.1354,75
2022/3/29 10:00,9.6,5,0.42499998,-7.3962126,-0.16728203,23.935806,7.3991466,88.6767,80.98825,1011.42346,0.026823021,1181242.8,1515418,8.51215,77.87752,694.54205,74.8
2022/3/29 11:00,10.2,5.6,0.44,-6.6397457,-0.6034803,24.516823,6.6693487,84.78614,79.54381,1011.45184,0.087581575,1378758.5,1535864,9.040867,79.84044,735.2362,72.75
2022/3/29 12:00,10.2,5,0.42499998,-6.064575,-1.4132966,24.77687,6.2286363,76.902,79.884415,1010.9872,0.29751098,1425718.2,1539129.5,9.048735,79.60794,721.04364,72
2022/3/29 13:00,9.4,4.6,0.44,-5.5867815,-1.9688684,24.908417,5.924699,70.619865,81.07978,1010.54205,0.29751286,1499364.5,1513288,8.758215,76.0874,676.00397,71.6
2022/3/29 14:00,9.2,3.8,0.45999998,-5.3853564,-2.5961423,24.827675,5.980737,64.30876,82.13559,1009.0737,0.55205077,1486196.4,1546654.5,8.350565,75.39085,643.316,76.2
2022/3/29 15:00,9.2,3.8,0.45999998,-6.246476,-2.3807406,24.3768,6.684985,69.13306,80.816895,1008.70276,0.17544162,1087205.1,1534728.2,8.797693,74.27169,649.5239,73
2022/3/29 16:00,10.2,4,0.45999998,-6.283948,-2.0844162,24.079498,6.6206527,71.648476,82.33772,1008.45404,0.14396477,735641,1543815,9.585383,75.50439,641.83887,73.8
2022/3/29 17:00,9,4.8,0.45999998,-6.218585,-1.7461098,24.015701,6.4591503,74.31866,82.8813,1008.0353,0.044065528,669335.25,1531036.2,10.674983,79.71102,613.7533,76
2022/3/29 18:00,8,4.8,0.45999998,-5.920146,-1.5696492,23.79831,6.1254964,75.13703,84.57472,1008.16174,0.00246428,232007,1537141.8,10.245957,85.26839,588.6218,71.4
2022/3/29 19:00,7.4,4.6,0.48000002,-6.1659546,-1.3837721,23.595879,6.3195734,77.35243,86.09733,1008.9646,0.011493452,47544.25,1528196.5,9.552053,85.51913,581.9001,75
2022/3/29 20:00,8.2,3.8,0.45999998,-6.821162,-0.99779487,23.434662,6.8940263,81.672165,86.9971,1009.7413,0.017519109,0,1515134.2,8.991075,80.169815,571.8175,72.8
2022/3/29 21:00,6.4,4.6,0.45999998,-7.0155535,-0.6574288,23.244652,7.046962,84.64969,88.27701,1010.3893,0.007661991,0,1486310.5,8.345569,74.67764,567.47205,69.6
2022/3/29 22:00,6.6,4.4,0.45999998,-7.473096,-0.27419817,23.15657,7.478137,87.89942,88.667274,1011.1944,0.007937662,0,1484180,8.497546,72.79277,577.6401,67.8
2022/3/29 23:00,7.6,5,0.45999998,-7.1432486,0.06773733,23.253685,7.1437407,90.53771,88.6727,1011.4191,0.025454909,0,1496108,8.572047,73.11201,613.6677,70
2022/3/30 0:00,6.8,3.8,0.45999998,-6.2048817,-0.1558057,23.400223,6.207309,88.55133,88.958626,1011.2707,0.029284507,0,1530043.5,8.734192,75.26583,612.83276,68.8
2022/3/30 1:00,7,3.8,0.45999998,-5.7532816,-0.76483536,23.425346,5.804556,82.42757,89.49769,1010.57697,0.005201437,0,1547790,8.690278,75.150986,598.0407,66.2
2022/3/30 2:00,7.4,4.2,0.43999997,-5.8616943,-1.1282523,23.322021,5.9692907,79.10574,90.3416,1009.5471,0.009853393,0,1537709.5,8.011999,81.23819,598.46893,65
2022/3/30 3:00,7.8,3,0.43999997,-5.768319,-0.8119177,23.119034,5.825263,81.98277,90.32265,1009.51447,0.052548945,0,1539840,8.103135,82.08566,592.2824,71.2
2022/3/30 4:00,7.4,2.4,0.43999997,-5.913718,-1.1575806,23.12835,6.026066,78.91795,90.58441,1009.28314,0.121248886,0,1543388.5,8.441224,83.56527,591.0836,73.8
2022/3/30 5:00,7,2.4,0.43999997,-5.7772927,-1.6893169,23.194122,6.019211,73.70072,90.50224,1009.486,0.10208972,0,1546512,8.883078,87.8172,573.16614,71
2022/3/30 6:00,6.2,2.2,0.43999997,-5.749159,-1.8246785,23.218681,6.0317745,72.3928,90.62203,1009.7828,0.051180832,0,1541261,9.120405,88.98124,519.0074,69.2
2022/3/30 7:00,6.8,3.2,0.45999998,-5.794149,-1.7063842,23.290672,6.040401,73.59232,90.44904,1010.44385,0.024360605,6175.5,1540691,8.954468,89.68716,521.5119,68.2
2022/3/30 8:00,7.6,3.6,0.45999998,-5.762016,-1.5569093,23.460396,5.9688244,74.877556,89.95226,1010.8263,0.012260862,110818.25,1546732,8.370459,88.376305,529.4324,72
2022/3/30 9:00,7.8,4.2,0.45999998,-5.9841228,-1.5068114,23.845978,6.1710777,75.86186,88.45612,1011.2521,0.00737235,347719.5,1548480,8.034252,86.25179,555.1204,77
2022/3/30 10:00,8,7,0.475,-6.1010666,-1.6576004,24.364334,6.322358,74.79813,86.60592,1011.69995,0.029521063,713034.25,1550933,8.090845,85.54489,586.11725,72.2
2022/3/30 11:00,9.4,6.8,0.45999998,-5.918786,-2.2506576,24.742294,6.3325243,69.17348,85.27063,1011.8019,0.076441094,1045371.25,1546814,7.8794494,84.06422,574.02234,73
2022/3/30 12:00,10.2,5.2,0.475,-5.84264,-2.7602506,25.303017,6.4627266,64.6983,84.052765,1011.19214,0.023722649,2076410.5,1534460.8,8.039124,80.22685,555.42004,76.2
2022/3/30 13:00,11.6,5,0.45999998,-6.199706,-2.938168,25.641129,6.860934,64.63051,83.40364,1010.0946,0.13758801,2823353.8,1497540.2,8.002594,75.164986,557.26105,82.4
2022/3/30 14:00,12.2,4,0.45999998,-6.8966,-2.0693738,25.389732,7.2004805,73.28263,85.06352,1009.22986,0.1660604,2525625,1513018,7.5048876,72.94746,571.261,78.6
2022/3/30 15:00,11.2,4.6,0.42,-6.879366,-1.7386878,25.052727,7.0956836,75.81709,83.50679,1008.1057,0.13547763,1706317.8,1524520,7.608096,76.01979,568.9919,73.4
2022/3/30 16:00,11.4,5.8,0.45999998,-6.7995195,-1.6296802,25.202171,6.992351,76.53868,84.077866,1007.87506,0.046921894,1583031.5,1493138,7.458515,78.73032,620.6034,70
2022/3/30 17:00,12,5.6,0.45999998,-6.6542397,-1.2774103,25.099915,6.7762103,79.15056,84.74588,1007.8263,0.0184495,1074270.2,1509184.8,8.159671,76.63347,623.98566,75.2
2022/3/30 18:00,9.4,5.4,0.45999998,-6.126773,-0.5668309,24.828735,6.1540127,84.72598,85.76897,1008.45825,0.043224543,581940.25,1498108.2,8.554315,73.33329,532.10815,72.6
2022/3/30 19:00,7.6,5.2,0.45999998,-5.7343616,-0.44010082,24.370827,5.752409,85.62698,88.15355,1008.8796,0.001581386,110934.75,1491292,8.749393,69.255264,438.00446,72.2
2022/3/30 20:00,10.6,4.8,0.45999998,-5.6251106,-0.12723607,23.977898,5.6267066,88.70919,90.36604,1009.3961,0,0,1454372.5,9.114927,68.59192,418.67413,69.8
2022/3/30 21:00,10.6,3.6,0.45999998,-5.2789516,-0.02179265,23.87593,5.2790093,89.765,91.284,1009.91943,0.000527129,0,1486038.5,9.687213,70.265305,416.0626,67.6
2022/3/30 22:00,8.6,4,0.43999997,-4.798905,-0.20703638,23.74881,4.8034105,87.5276,92.41004,1010.793,0.000527129,0,1455224,10.063823,76.788376,417.6895,60.8
2022/3/30 23:00,6.8,5.6,0.43999997,-4.243005,-0.5546529,23.602776,4.279107,82.55258,93.57727,1010.88617,0,0,1448124,9.7768135,78.16855,397.11758,63
2022/3/31 0:00,5.8,4.8,0.45999998,-3.6624706,-1.3200827,23.475098,3.893114,70.17813,94.60387,1010.76874,0.010542572,0,1463460,9.83729,81.66736,375.1329,71
2022/3/31 1:00,7,2.2,0.45999998,-3.2958632,-2.3677835,23.442314,4.058372,54.316353,94.93252,1010.5913,0.019503757,0,1507906,9.561795,85.64496,361.92505,97.8
2022/3/31 2:00,10.6,2.6,0.45999998,-3.4723995,-3.1122236,23.465492,4.663226,48.144173,94.63385,1009.9483,0.054828823,0,1562292,7.746072,88.002625,361.19727,96.8
2022/3/31 3:00,13,2.4,0.45999998,-3.5697718,-3.154698,22.977364,4.766438,48.57546,94.30113,1010.0636,0.1122877,0,1538578,7.3235946,86.441414,342.98007,97.8
2022/3/31 4:00,15.6,3,0.45999998,-3.9699728,-3.3965743,22.894035,5.226439,49.506092,94.64746,1009.46716,0.012651086,0,1540140,7.608869,87.90669,345.93427,101.6
